seq,filename,class,prob,width,height,xmin,ymin,xmax,ymax
935,OD-575901e5-9d93-492a-8b72-e4e3b3660745.11.png,Macula,0.85481507,1600,1200,864,448,1120,704
936,OD-575901e5-9d93-492a-8b72-e4e3b3660745.2.png,OpticDisk,0.99951434,1600,1200,864,448,1024,608
937,OD-575901e5-9d93-492a-8b72-e4e3b3660745.2.png,Macula,0.9721111,1600,1200,480,416,736,672
938,OD-575901e5-9d93-492a-8b72-e4e3b3660745.9.png,Macula,0.929302,1600,1200,672,32,928,288
939,OD-575901e5-9d93-492a-8b72-e4e3b3660745.9.png,OpticDisk,0.8630793,1600,1200,1184,192,1376,384
940,OD-3eeef9ad-d011-4491-8d8a-3adba4ed6453.1.png,OpticDisk,0.99928814,1600,1200,640,576,800,736
941,OD-3eeef9ad-d011-4491-8d8a-3adba4ed6453.1.png,Macula,0.9589953,1600,1200,160,576,416,832
942,OD-3eeef9ad-d011-4491-8d8a-3adba4ed6453.2.png,OpticDisk,0.99931407,1600,1200,448,576,640,768
943,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.48.png,OpticDisk,0.9999833,1600,1200,800,512,960,672
944,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.49.png,Macula,0.8652244,1600,1200,416,256,672,512
945,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.49.png,Macula,0.8531014,1600,1200,800,288,1056,544
946,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.18.png,OpticDisk,0.99639314,1600,1200,32,640,192,800
947,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.42.png,OpticDisk,0.9989171,1600,1200,640,480,800,640
948,OD-242c8ecf-d197-4c5a-b1d9-2806cb6dbbcc.44.png,OpticDisk,0.9988053,1600,1200,64,640,192,768
949,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.1.png,OpticDisk,0.9998592,1600,1200,672,512,864,704
950,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.11.png,OpticDisk,0.99799323,1600,1200,1280,288,1504,512
951,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.11.png,Macula,0.9245613,1600,1200,832,384,1088,640
952,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.14.png,OpticDisk,0.9957086,1600,1200,1408,448,1568,640
953,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.14.png,Macula,0.91324604,1600,1200,992,576,1248,832
954,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.21.png,Macula,0.97707045,1600,1200,928,448,1184,704
955,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.21.png,OpticDisk,0.81969905,1600,1200,1376,320,1568,512
956,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.35.png,Macula,0.96531093,1600,1200,1024,448,1280,704
957,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.35.png,OpticDisk,0.9997098,1600,1200,640,512,832,672
958,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.43.png,Macula,0.9878336,1600,1200,416,544,672,800
959,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.43.png,OpticDisk,0.98896796,1600,1200,32,544,192,704
960,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.53.png,Macula,0.8712666,1600,1200,320,512,576,768
961,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.58.png,Macula,0.9701967,1600,1200,416,512,672,768
962,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.58.png,Macula,0.9502058,1600,1200,1184,512,1440,768
963,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.58.png,Macula,0.8957356,1600,1200,768,992,1024,1152
964,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.58.png,Macula,0.816965,1600,1200,928,416,1184,672
965,OD-3d02a155-440a-4e0c-afab-2f5a3b7063aa.58.png,OpticDisk,0.99664503,1600,1200,64,640,224,800
966,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.11.png,OpticDisk,0.9997619,1600,1200,1088,512,1280,704
967,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.11.png,Macula,0.97560275,1600,1200,704,512,960,768
968,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.2.png,OpticDisk,0.9945082,1600,1200,992,352,1152,480
969,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.3.png,Macula,0.96648115,1600,1200,1024,672,1280,928
970,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.3.png,OpticDisk,0.9942766,1600,1200,1376,640,1568,832
971,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.23.png,OpticDisk,0.99889636,1600,1200,128,480,320,672
972,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.23.png,Macula,0.86356676,1600,1200,448,416,704,672
973,OD-e84321b8-692b-4e2a-b1d6-cad186c65d10.38.png,OpticDisk,0.99977976,1600,1200,896,448,1056,608
974,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.1.png,OpticDisk,0.99985313,1600,1200,704,448,896,640
975,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.1.png,Macula,0.98956645,1600,1200,992,416,1248,672
976,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.32.png,Macula,0.98299706,1600,1200,960,448,1216,704
977,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.32.png,OpticDisk,0.99990773,1600,1200,1344,416,1536,608
978,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.3.png,Macula,0.9974921,1600,1200,416,512,672,768
979,OD-4b8d36a9-764c-4b4b-9ad1-680169cc3662.3.png,OpticDisk,0.9900803,1600,1200,64,416,224,576
980,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.42.png,OpticDisk,0.9947524,1600,1200,1408,480,1568,640
981,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.42.png,Macula,0.9613479,1600,1200,864,416,1120,672
982,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.42.png,Macula,0.95768183,1600,1200,320,320,576,576
983,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.44.png,OpticDisk,0.999445,1600,1200,1408,512,1568,672
984,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.44.png,Macula,0.9433199,1600,1200,384,320,640,576
985,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.50.png,OpticDisk,0.9999708,1600,1200,736,448,896,608
986,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.80.png,Macula,0.97549,1600,1200,832,448,1088,704
987,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.80.png,Macula,0.9469282,1600,1200,416,576,672,832
988,OD-292c57af-2ada-4e60-8bf6-b3d5f079af52.80.png,OpticDisk,0.99959916,1600,1200,128,576,224,704
989,OD-d6fea6a9-6568-423f-8db5-630a74b5fd4a.4.png,Macula,0.9207316,1600,1200,1056,416,1312,672
990,OD-d6fea6a9-6568-423f-8db5-630a74b5fd4a.4.png,Macula,0.8489531,1600,1200,704,384,960,640
991,OD-d6fea6a9-6568-423f-8db5-630a74b5fd4a.25.png,Macula,0.99843735,1600,1200,512,608,736,832
992,OD-85bfbbee-e362-412b-99e0-87353e71a95b.1.png,OpticDisk,0.99938905,1600,1200,736,416,928,608
993,OD-85bfbbee-e362-412b-99e0-87353e71a95b.1.png,Macula,0.98954916,1600,1200,288,384,544,640
994,OD-85bfbbee-e362-412b-99e0-87353e71a95b.1.png,Macula,0.83725494,1600,1200,0,640,256,896
995,OD-85bfbbee-e362-412b-99e0-87353e71a95b.29.png,OpticDisk,0.9996321,1600,1200,1408,448,1568,608
996,OD-85bfbbee-e362-412b-99e0-87353e71a95b.29.png,Macula,0.93977004,1600,1200,928,480,1184,736
997,OD-85bfbbee-e362-412b-99e0-87353e71a95b.3.png,OpticDisk,0.99976736,1600,1200,1280,544,1440,704
998,OD-85bfbbee-e362-412b-99e0-87353e71a95b.51.png,OpticDisk,0.99798214,1600,1200,128,544,288,704
999,OD-85bfbbee-e362-412b-99e0-87353e71a95b.51.png,Macula,0.90806997,1600,1200,480,480,736,736
1000,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.1.png,Macula,0.9935027,1600,1200,192,480,448,736
1001,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.1.png,OpticDisk,0.9994199,1600,1200,608,448,800,640
1002,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.18.png,Macula,0.9467334,1600,1200,992,416,1248,672
1003,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.5.png,Macula,0.97984844,1600,1200,800,544,1056,800
1004,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.62.png,OpticDisk,0.9994875,1600,1200,64,544,224,704
1005,OD-d9a8c29b-c2fc-4da3-afb3-350de17a5c8d.62.png,Macula,0.9887466,1600,1200,416,480,672,736
1006,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.21.png,OpticDisk,0.9999924,1600,1200,672,448,864,640
1007,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.21.png,Macula,0.8332495,1600,1200,32,384,288,640
1008,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.26.png,Macula,0.9516309,1600,1200,736,0,992,224
1009,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.4.png,OpticDisk,0.999257,1600,1200,1440,512,1568,672
1010,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.9.png,OpticDisk,0.9999385,1600,1200,1376,512,1568,704
1011,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.9.png,Macula,0.8056905,1600,1200,896,448,1152,704
1012,OD-e2feade2-24aa-4f08-956f-4b925cf191dc.40.png,OpticDisk,0.85449123,1600,1200,32,480,192,672
1013,OD-394126c2-8398-4b60-834b-62b4221c9b1d.2.png,Macula,0.9999063,1600,1200,288,576,544,832
1014,OD-394126c2-8398-4b60-834b-62b4221c9b1d.2.png,OpticDisk,0.99421084,1600,1200,736,544,896,704
1015,OD-394126c2-8398-4b60-834b-62b4221c9b1d.40.png,Macula,0.9960602,1600,1200,320,608,576,864
1016,OD-394126c2-8398-4b60-834b-62b4221c9b1d.40.png,Macula,0.858875,1600,1200,608,544,864,800
1017,OD-394126c2-8398-4b60-834b-62b4221c9b1d.40.png,Macula,0.8025158,1600,1200,608,736,864,992
1018,OD-394126c2-8398-4b60-834b-62b4221c9b1d.40.png,OpticDisk,0.9998945,1600,1200,32,480,192,640
1019,OD-394126c2-8398-4b60-834b-62b4221c9b1d.44.png,OpticDisk,0.99947244,1600,1200,608,448,768,608
1020,OD-60d42386-653b-4f59-914a-bd43c4b6319f.3.png,Macula,0.9853924,1600,1200,928,448,1184,704
1021,OD-60d42386-653b-4f59-914a-bd43c4b6319f.3.png,OpticDisk,0.9797931,1600,1200,1376,416,1568,608
1022,OD-60d42386-653b-4f59-914a-bd43c4b6319f.39.png,Macula,0.8075511,1600,1200,672,448,928,704
1023,OD-60d42386-653b-4f59-914a-bd43c4b6319f.40.png,Macula,0.9566551,1600,1200,992,416,1184,576
1024,OD-60d42386-653b-4f59-914a-bd43c4b6319f.40.png,OpticDisk,0.9820447,1600,1200,1440,512,1568,672
1025,OD-60d42386-653b-4f59-914a-bd43c4b6319f.48.png,Macula,0.8624067,1600,1200,1056,352,1312,576
1026,OD-60d42386-653b-4f59-914a-bd43c4b6319f.48.png,OpticDisk,0.998838,1600,1200,768,416,896,576
1027,OD-60d42386-653b-4f59-914a-bd43c4b6319f.49.png,Macula,0.9995834,1600,1200,352,416,608,672
1028,OD-60d42386-653b-4f59-914a-bd43c4b6319f.49.png,OpticDisk,0.9995758,1600,1200,32,416,224,608
1029,OD-60d42386-653b-4f59-914a-bd43c4b6319f.50.png,Macula,0.92599225,1600,1200,320,512,576,736
1030,OD-60d42386-653b-4f59-914a-bd43c4b6319f.50.png,OpticDisk,0.9998124,1600,1200,32,544,192,704
1031,OD-4b5a5cef-3da9-470b-a041-89c01ea1b820.jpg,OpticDisk,0.99648017,1440,1080,662,316,835,489
1032,OD-ba667b8e-512b-4176-9b0c-fe519f1ced19.jpg,OpticDisk,0.97225285,1440,1080,1123,316,1267,489
1033,OD-84d4f108-3f2e-475e-893d-7acc66fdaa1d.jpg,OpticDisk,0.98755693,1440,1080,604,0,777,143
1034,OD-84d4f108-3f2e-475e-893d-7acc66fdaa1d.jpg,Macula,0.8472138,1440,1080,1123,403,1353,633
1035,OD-9f2f00d0-03b7-483c-902f-2796ec2b584a.jpg,OpticDisk,0.9561364,1440,1080,115,489,287,662
1036,OD-9f2f00d0-03b7-483c-902f-2796ec2b584a.jpg,Macula,0.8041746,1440,1080,518,316,748,547
1037,OD-fb8d336b-ecd8-4428-a72f-d25178765424.jpg,OpticDisk,0.99970835,1440,1080,719,374,892,547
1038,OD-fb8d336b-ecd8-4428-a72f-d25178765424.jpg,Macula,0.9873323,1440,1080,979,287,1209,518
1039,OD-00a03008-a7ab-47c7-99c9-d726556197bf.jpg,OpticDisk,0.98081857,1440,1080,604,403,777,575
1040,OD-1d65aebf-1f1d-4384-881e-3393b9019482.jpg,Macula,0.81898844,1440,1080,518,287,748,518
1041,OD-4f219694-2ab5-4bd5-9323-e9bda2c311a7.jpg,OpticDisk,0.99957377,1440,1080,748,374,892,518
1042,OD-a6b501e7-4404-4166-9c14-6346d5f1a1e2.jpg,OpticDisk,0.9990497,1440,1080,691,287,863,460
1043,OD-a6b501e7-4404-4166-9c14-6346d5f1a1e2.jpg,Macula,0.93937004,1440,1080,979,316,1209,547
1044,OD-b21b16f8-ea86-4e7e-b841-10da4b35a087.jpg,Macula,0.8222732,1440,1080,374,316,604,547
1045,OD-fc6adc7f-6c60-4ede-987b-5b785633d4af.jpg,Macula,0.96568674,1440,1080,403,374,604,575
1046,OD-575a5738-b7d7-4e08-a316-d4827f23c035.38.png,OpticDisk,0.99965334,1600,1200,96,480,256,672
1047,OD-575a5738-b7d7-4e08-a316-d4827f23c035.38.png,Macula,0.98344684,1600,1200,416,352,640,576
1048,OD-575a5738-b7d7-4e08-a316-d4827f23c035.4.png,OpticDisk,0.9994648,1600,1200,1376,448,1568,640
1049,OD-575a5738-b7d7-4e08-a316-d4827f23c035.4.png,Macula,0.9821927,1600,1200,960,352,1216,608
1050,OD-575a5738-b7d7-4e08-a316-d4827f23c035.5.png,Macula,0.9988079,1600,1200,1024,352,1280,608
1051,OD-575a5738-b7d7-4e08-a316-d4827f23c035.36.png,Macula,0.99706835,1600,1200,1088,352,1344,608
1052,OD-575a5738-b7d7-4e08-a316-d4827f23c035.36.png,OpticDisk,0.9998565,1600,1200,768,384,928,544
1053,OD-575a5738-b7d7-4e08-a316-d4827f23c035.37.png,OpticDisk,0.99785066,1600,1200,32,480,192,672
1054,OD-575a5738-b7d7-4e08-a316-d4827f23c035.37.png,Macula,0.817973,1600,1200,832,928,1088,1152
1055,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.1.png,Macula,0.9769965,1600,1200,288,640,544,896
1056,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.1.png,OpticDisk,0.99905807,1600,1200,704,576,864,736
1057,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.3.png,Macula,0.90001273,1600,1200,960,448,1216,704
1058,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.31.png,OpticDisk,0.99483854,1600,1200,32,512,224,704
1059,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.31.png,Macula,0.96610296,1600,1200,672,512,928,768
1060,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.31.png,Macula,0.84858817,1600,1200,352,480,608,736
1061,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.42.png,Macula,0.96384853,1600,1200,640,480,896,736
1062,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.44.png,OpticDisk,0.99989164,1600,1200,704,544,864,704
1063,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.45.png,OpticDisk,0.99864477,1600,1200,480,544,640,704
1064,OD-b7638a7f-4fd9-4f53-9f8d-ec71579f68ec.45.png,Macula,0.82978535,1600,1200,1120,512,1376,768
1065,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.1.jpg,OpticDisk,0.9987149,1600,1200,640,448,800,608
1066,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.1.jpg,Macula,0.97816706,1600,1200,256,448,512,704
1067,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.1.jpg,Macula,0.89498323,1600,1200,576,928,832,1152
1068,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.2.jpg,OpticDisk,0.9968748,1600,1200,1376,416,1568,608
1069,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.2.png,OpticDisk,0.99693537,1600,1200,1376,416,1568,608
1070,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.10.png,OpticDisk,0.999949,1600,1200,224,576,384,736
1071,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.9.png,OpticDisk,0.9999895,1600,1200,704,608,864,768
1072,OD-60dd58b1-2112-42c2-b901-15e8b50a65c1.9.png,Macula,0.9614885,1600,1200,1120,512,1376,768
1073,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.39.png,Macula,0.918025,1600,1200,1088,608,1344,864
1074,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.40.png,Macula,0.95863396,1600,1200,1088,480,1344,736
1075,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.40.png,Macula,0.8825003,1600,1200,960,544,1184,768
1076,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.44.png,OpticDisk,0.99563134,1600,1200,832,0,992,128
1077,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.44.png,Macula,0.96777344,1600,1200,384,64,640,320
1078,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.47.png,Macula,0.97097504,1600,1200,192,160,448,416
1079,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.47.png,OpticDisk,0.9999558,1600,1200,608,128,768,288
1080,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.51.png,Macula,0.97860795,1600,1200,864,480,1120,736
1081,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.14.png,Macula,0.972593,1600,1200,416,640,672,896
1082,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.14.png,OpticDisk,0.97019035,1600,1200,32,640,192,800
1083,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.32.png,OpticDisk,0.9992843,1600,1200,384,640,544,768
1084,OD-3371e3c9-5d65-4af8-a78a-31d198e981a4.32.png,Macula,0.97010124,1600,1200,768,512,1024,768
1085,OD-4f376ed1-bca6-41b4-a013-b5a970f86d48.jpg,Macula,0.88308436,1440,1080,835,230,1065,460
1086,OD-4f376ed1-bca6-41b4-a013-b5a970f86d48.jpg,Macula,0.80419147,1440,1080,115,431,345,662
1087,OD-4f376ed1-bca6-41b4-a013-b5a970f86d48.jpg,OpticDisk,0.999648,1440,1080,604,403,748,547
1088,OD-6651ad31-47f8-4865-9485-a99ed698e556.jpg,Macula,0.89153564,1440,1080,374,316,604,547
1089,OD-6651ad31-47f8-4865-9485-a99ed698e556.jpg,OpticDisk,0.8157957,1440,1080,1123,431,1267,604
1090,OD-2f0f3a5a-6f48-478d-ba43-1ba416a17b88.jpg,Macula,0.9575055,1440,1080,719,403,950,633
1091,OD-2f0f3a5a-6f48-478d-ba43-1ba416a17b88.jpg,Macula,0.94776946,1440,1080,431,374,662,604
1092,OD-2f0f3a5a-6f48-478d-ba43-1ba416a17b88.jpg,OpticDisk,0.996445,1440,1080,143,374,316,547
1093,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.1.jpg,Macula,0.9828249,1600,1200,352,448,608,704
1094,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.1.jpg,OpticDisk,0.999977,1600,1200,736,416,928,608
1095,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.2.jpg,Macula,0.98212606,1600,1200,320,256,576,512
1096,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.2.jpg,Macula,0.95930666,1600,1200,896,416,1152,672
1097,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.2.jpg,OpticDisk,0.98422444,1600,1200,1344,448,1536,640
1098,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.21.png,OpticDisk,0.9993813,1600,1200,768,480,928,640
1099,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.22.png,OpticDisk,0.9999188,1600,1200,96,480,288,672
1100,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.22.png,Macula,0.83144426,1600,1200,1120,512,1376,768
1101,OD-1a9007f4-2498-438e-b2c3-9d641b8a3c90.24.jpg,Macula,0.9821867,1600,1200,256,608,512,864
1102,OD-d931c660-7e29-4f47-a529-d69453172576.1.png,OpticDisk,0.99992466,1600,1200,608,544,800,736
1103,OD-d931c660-7e29-4f47-a529-d69453172576.31.png,Macula,0.9883879,1600,1200,992,576,1248,832
1104,OD-d931c660-7e29-4f47-a529-d69453172576.49.png,Macula,0.99759585,1600,1200,1024,448,1472,704
1105,OD-d931c660-7e29-4f47-a529-d69453172576.49.png,OpticDisk,0.9999199,1600,1200,704,512,832,672
1106,OD-d931c660-7e29-4f47-a529-d69453172576.50.png,OpticDisk,0.99982125,1600,1200,448,576,608,736
1107,OD-d931c660-7e29-4f47-a529-d69453172576.50.png,Macula,0.9919423,1600,1200,800,480,1248,736
1108,OD-d931c660-7e29-4f47-a529-d69453172576.52.png,Macula,0.98810834,1600,1200,480,512,736,768
1109,OD-d931c660-7e29-4f47-a529-d69453172576.71.jpg,OpticDisk,0.989061,1600,1200,768,0,928,160
1110,OD-0cc838f9-e6da-4e0a-8250-cece82c4fe3c.jpg,OpticDisk,0.9963928,1440,1080,1123,403,1295,575
1111,OD-1d60f4e5-292c-401a-a4d3-a8a831323aec.jpg,OpticDisk,0.80223155,1440,1080,662,316,863,518
1112,OD-37da0ec7-b46e-4fe9-bf11-8ece2ca46525.jpg,OpticDisk,0.9996499,1440,1080,1123,403,1267,547
1113,OD-4f62e44b-d594-4b26-aeaf-f3d1407196c3.jpg,OpticDisk,0.9992023,1440,1080,1094,489,1267,662
1114,OD-ea6f9550-6eaa-48bf-a505-a9522a2f3671.jpg,OpticDisk,0.9871076,1440,1080,1151,374,1295,547
1115,OD-098c9be6-a482-4943-820d-37f6ae3d1cbb.jpg,Macula,0.9832281,1440,1080,259,489,489,719
1116,OD-45390171-7b8d-4ce4-9dae-55462d7405de.jpg,Macula,0.87348,1440,1080,575,0,777,143
1117,OD-45390171-7b8d-4ce4-9dae-55462d7405de.jpg,OpticDisk,0.88060004,1440,1080,431,835,604,1007
1118,OD-5fb83c38-0ccc-46c0-b185-3142d28f53d9.jpg,OpticDisk,0.9863376,1440,1080,403,835,575,979
